num_links,num_words,has_offer,sender_score,all_caps,is_spam,links_per_word
1,192,1,1.0,0,0,0.0051813471502590676
2,39,1,0.6207786454709298,0,0,0.05
3,78,0,0.8914237541252459,0,0,0.0379746835443038
1,78,1,0.7287717049418446,0,0,0.012658227848101266
2,109,0,0.7297373612383424,0,0,0.01818181818181818
4,158,0,0.369814623331161,0,1,0.025157232704402517
1,103,0,0.9202834499914676,0,0,0.009615384615384616
1,84,1,0.8673510221686954,0,0,0.011764705882352941
0,96,0,0.7376038153613234,0,0,0.0
1,77,0,0.906959831327068,0,0,0.01282051282051282
4,119,0,0.7831092165313038,0,0,0.03333333333333333
5,142,0,0.4405192399068154,0,0,0.03496503496503497
2,63,0,0.505881154859015,0,0,0.03125
0,161,1,0.6878769590690995,0,0,0.0
3,144,0,0.3617095926087916,0,0,0.020689655172413793
0,71,0,0.9244867553355935,0,0,0.0
2,181,1,0.6568899712679744,0,0,0.01098901098901099
4,141,0,0.7273860341038363,0,0,0.028169014084507043
1,174,1,0.5037021868997787,1,0,0.005714285714285714
5,31,1,0.8292994772614847,0,1,0.15625
5,57,1,0.6714571619043698,0,1,0.08620689655172414
1,109,1,0.6347836195423704,0,0,0.00909090909090909
1,187,1,0.9821906509820708,0,0,0.005319148936170213
2,123,0,0.9618865722706612,0,0,0.016129032258064516
1,168,1,0.8499433969210421,0,0,0.005917159763313609
0,179,0,0.7418109926660225,0,0,0.0
2,108,1,0.5967820304228959,0,0,0.01834862385321101
2,31,0,0.6422343409495357,0,0,0.0625
1,108,0,0.6330494457745427,0,0,0.009174311926605505
0,173,1,0.7784341172678639,0,0,0.0
2,55,0,0.6936545632852168,0,0,0.03571428571428571
3,35,0,0.698639750881593,0,0,0.08333333333333333
1,181,0,1.0,0,0,0.005494505494505495
1,132,0,0.9287444730729992,1,0,0.007518796992481203
0,171,0,0.5437612167819847,0,0,0.0
4,186,0,0.7593954005763041,0,1,0.0213903743315508
0,176,0,0.5448541255272488,0,0,0.0
1,178,1,0.8205409869572782,0,0,0.00558659217877095
2,82,1,1.0,0,0,0.024096385542168676
4,62,0,0.6287880809270073,0,0,0.06349206349206349
1,38,1,0.8581195537795999,0,0,0.02564102564102564
1,157,0,1.0,0,0,0.006329113924050633
0,75,0,0.6727535551186257,0,0,0.0
0,62,1,0.7988605154520984,0,0,0.0
0,67,0,1.0,1,0,0.0
3,59,1,0.5127878645851717,1,1,0.05
2,53,0,0.4926647857031944,0,0,0.037037037037037035
1,129,1,0.4511470842116535,1,1,0.007692307692307693
2,132,0,0.8509907729072964,0,0,0.015037593984962405
2,132,1,0.497372463607483,0,0,0.015037593984962405
2,148,0,0.8119695975540514,0,0,0.013422818791946308
0,38,0,0.9719228508608506,0,0,0.0
1,20,0,0.5676243912742233,0,0,0.047619047619047616
3,139,0,0.5475832123485792,0,0,0.02142857142857143
2,107,0,0.8339840693597609,0,0,0.018518518518518517
4,172,1,0.7095721412647451,0,1,0.023121387283236993
0,122,1,0.2274203543516371,0,1,0.0
0,103,1,1.0,0,0,0.0
0,47,1,0.810399580894142,0,0,0.0
0,126,1,0.6239266207801608,0,0,0.0
1,64,1,0.615825929933504,0,0,0.015384615384615385
2,43,1,0.8400542340331639,0,0,0.045454545454545456
2,63,1,0.6910241887812956,0,0,0.03125
5,149,0,0.711449789394578,0,0,0.03333333333333333
0,170,0,0.7301419211454107,0,0,0.0
4,97,0,0.5361898707781401,0,0,0.04081632653061224
3,81,0,0.6278498735420776,0,0,0.036585365853658534
3,162,0,0.6623349052593971,1,1,0.018404907975460124
3,179,1,0.5478723328781007,0,1,0.016666666666666666
2,23,0,0.7549449194890241,0,0,0.08333333333333333
1,145,0,0.7968660659171002,0,0,0.00684931506849315
3,50,1,1.0,0,1,0.058823529411764705
2,78,0,0.5478054304017931,0,0,0.02531645569620253
1,20,0,0.8780914190153989,0,0,0.047619047619047616
3,88,0,0.9849861051337644,0,0,0.033707865168539325
1,33,0,0.8899177549898234,0,0,0.029411764705882353
2,42,0,0.6003861330332269,0,0,0.046511627906976744
1,127,0,0.63814528051292,0,0,0.0078125
0,133,0,1.0,0,0,0.0
2,137,1,0.6627020525179753,0,0,0.014492753623188406
0,163,1,0.6939745651197421,0,0,0.0
1,156,0,0.6026583631472475,0,0,0.006369426751592357
2,138,1,0.854763671681949,0,0,0.014388489208633094
0,117,0,0.2078378504718057,0,0,0.0
2,178,0,0.5379987734217619,0,0,0.0111731843575419
4,64,0,0.5040209491175205,0,0,0.06153846153846154
0,145,1,1.0,0,0,0.0
2,154,0,0.7464427033519598,0,0,0.012903225806451613
1,76,0,0.6596494266340645,0,0,0.012987012987012988
1,83,0,0.659197472556054,1,0,0.011904761904761904
1,21,1,0.4236876200454292,0,0,0.045454545454545456
0,25,0,0.9712390093726536,0,0,0.0
0,127,1,0.6297265881834009,0,0,0.0
4,80,0,0.8186234109999435,0,1,0.04938271604938271
2,181,0,0.5686978485372398,0,0,0.01098901098901099
1,36,0,0.6880076450672841,0,0,0.02702702702702703
1,45,0,0.5162256649258915,0,0,0.021739130434782608
3,95,0,0.6503915927628631,0,0,0.03125
3,167,0,0.9081564750775823,0,0,0.017857142857142856
2,60,0,0.7211643134921449,0,0,0.03278688524590164
2,129,0,0.7748249127224895,0,0,0.015384615384615385
3,118,0,0.7125302762988897,0,0,0.025210084033613446
1,118,0,1.0,0,0,0.008403361344537815
0,73,0,0.5366921117300623,1,0,0.0
1,176,0,0.6723802497803641,0,0,0.005649717514124294
1,67,0,0.7375815863602623,0,0,0.014705882352941176
4,114,1,0.5008067243521308,0,1,0.034782608695652174
2,109,0,0.7252927584913206,0,0,0.01818181818181818
5,169,0,0.7059289985163167,0,0,0.029411764705882353
2,91,0,0.7227824315643864,0,0,0.021739130434782608
0,123,1,0.7236591388290671,0,0,0.0
3,152,0,0.5656801800596983,0,0,0.0196078431372549
2,71,1,0.3750852553197617,1,1,0.027777777777777776
3,20,0,0.7366163288527968,0,0,0.14285714285714285
1,64,0,0.5213243944434386,0,0,0.015384615384615385
8,137,0,0.681511005489199,0,0,0.057971014492753624
1,59,0,0.5503115150155933,0,0,0.016666666666666666
2,30,0,0.4038485159364778,0,0,0.06451612903225806
2,145,1,0.7721268281512413,0,0,0.0136986301369863
0,199,1,0.8400699732243715,0,0,0.0
3,115,0,0.9206576863329884,0,1,0.02586206896551724
4,154,0,0.6105898130535213,0,0,0.025806451612903226
0,198,0,0.7079380004971365,0,0,0.0
0,168,1,0.7681249588273078,1,1,0.0
3,58,0,0.9042444516031194,0,0,0.05084745762711865
0,63,1,0.3499854030689106,0,1,0.0
0,76,0,0.4062560611131592,0,0,0.0
1,60,0,0.977657170330305,0,0,0.01639344262295082
1,58,0,0.3629870715617569,0,0,0.01694915254237288
2,167,0,0.8834738640631872,0,0,0.011904761904761904
2,41,0,0.966202272577078,0,0,0.047619047619047616
2,176,0,0.8606803263475316,0,0,0.011299435028248588
2,65,1,0.4993552619291252,0,0,0.030303030303030304
2,22,0,0.5216383018660389,0,0,0.08695652173913043
1,152,0,0.6884832760458733,0,0,0.006535947712418301
1,75,0,1.0,1,0,0.013157894736842105
0,86,0,1.0,0,0,0.0
0,108,0,0.7597866595485896,0,0,0.0
0,179,0,0.3811225282229183,0,0,0.0
0,116,0,0.7324618755607856,0,0,0.0
1,128,0,0.6584500907031319,0,0,0.007751937984496124
2,60,0,0.7045491894335344,0,0,0.03278688524590164
1,48,0,0.3687138861815617,0,0,0.02040816326530612
0,122,0,0.7487671616090142,0,0,0.0
0,130,0,0.3993375590542947,0,0,0.0
0,128,0,0.1940037548801342,0,0,0.0
1,30,0,0.7448805192063173,0,0,0.03225806451612903
0,114,0,1.0,0,0,0.0
0,151,0,0.5328729932468006,1,0,0.0
1,112,0,0.6054435634262145,0,0,0.008849557522123894
1,73,0,0.8791499370388162,0,0,0.013513513513513514
1,140,0,0.9325270145505418,0,0,0.0070921985815602835
2,21,1,0.7211044989201105,0,0,0.09090909090909091
2,119,1,0.5583168376215535,1,1,0.016666666666666666
2,97,0,0.9652234164009342,0,0,0.02040816326530612
0,67,0,0.4539483600253235,0,0,0.0
0,87,0,0.5957672171339911,0,0,0.0
1,63,0,0.8176560310598227,0,0,0.015625
2,147,0,0.3862626610247909,0,0,0.013513513513513514
1,113,1,0.7776672999391093,1,0,0.008771929824561403
1,102,0,0.9277239584417758,0,0,0.009708737864077669
3,38,0,1.0,0,0,0.07692307692307693
2,191,0,0.6219863358023785,0,0,0.010416666666666666
1,178,0,0.6119708501874214,0,0,0.00558659217877095
0,81,1,0.842992009256344,0,0,0.0
1,162,0,0.576439248943772,0,0,0.006134969325153374
1,176,0,0.638253182844755,0,0,0.005649717514124294
4,86,0,0.7644208270097261,0,0,0.04597701149425287
0,105,1,0.7744601125363859,0,0,0.0
3,194,0,0.3185769141228509,0,0,0.015384615384615385
0,103,0,0.4667185068469649,0,0,0.0
1,144,0,0.3333973459387405,0,0,0.006896551724137931
2,26,0,0.366445224775475,0,0,0.07407407407407407
2,148,0,0.4762579222843326,0,0,0.013422818791946308
0,41,0,0.6555471964684796,0,0,0.0
0,76,0,0.6749057688839628,0,0,0.0
1,113,1,0.2696482417155257,0,0,0.008771929824561403
0,144,0,0.513365098589483,0,0,0.0
1,92,1,0.3963592449363488,0,1,0.010752688172043012
1,46,0,0.6599538467658769,0,0,0.02127659574468085
1,57,0,0.5687480720992252,0,0,0.017241379310344827
1,147,0,0.9517069786237649,0,0,0.006756756756756757
4,95,0,0.6721066383180653,0,0,0.041666666666666664
0,160,0,0.5786008650054014,0,0,0.0
3,116,0,0.6475420829493821,0,0,0.02564102564102564
1,162,0,0.5712718503209474,0,0,0.006134969325153374
0,99,1,0.9682884274642264,1,0,0.0
1,117,1,0.6329506002712597,0,0,0.00847457627118644
1,67,0,0.79120947081512,0,0,0.014705882352941176
0,34,1,0.8579330662545672,0,0,0.0
1,118,0,0.5678048791556427,0,0,0.008403361344537815
1,59,0,0.3392725595933006,0,0,0.016666666666666666
2,49,0,0.6038584047889177,0,0,0.04
1,131,0,0.827459995562576,0,0,0.007575757575757576
0,42,0,0.3609026488659796,0,0,0.0
3,28,0,0.7505615676791733,0,0,0.10344827586206896
3,179,0,0.8679464648869638,0,0,0.016666666666666666
1,54,0,0.9783227157687407,1,0,0.01818181818181818
3,68,0,0.8355642315253773,0,0,0.043478260869565216
2,115,1,0.7585404412809359,0,0,0.017241379310344827
0,192,0,0.7372159879237432,0,0,0.0
3,35,1,0.4584172881181255,0,1,0.08333333333333333
1,51,0,0.5106897672609562,0,0,0.019230769230769232
0,44,0,0.353555701007619,1,1,0.0
0,113,0,0.7143889317038719,0,0,0.0
3,56,0,0.7881442107579621,0,0,0.05263157894736842
3,56,0,0.7235416576644994,0,0,0.05263157894736842
1,182,0,0.7567355754176935,0,0,0.00546448087431694
2,64,0,0.8519331976457882,0,0,0.03076923076923077
1,155,0,0.4345771015100956,0,0,0.00641025641025641
1,194,0,0.7125690850037295,0,0,0.005128205128205128
2,55,1,0.7493007795089007,0,0,0.03571428571428571
2,137,0,0.6062174521285033,0,0,0.014492753623188406
0,101,0,0.2748502281680722,0,0,0.0
4,122,1,0.4951600515976512,0,0,0.032520325203252036
0,157,0,0.5983465238234011,0,0,0.0
1,20,1,0.7299194456459464,1,0,0.047619047619047616
1,162,0,0.7066914689916146,0,0,0.006134969325153374
3,115,0,1.0,0,0,0.02586206896551724
1,111,1,0.8887342738157281,0,0,0.008928571428571428
1,106,0,0.6953960409478492,0,0,0.009345794392523364
2,150,1,0.724235970224997,0,0,0.013245033112582781
1,134,0,0.9541354281225782,0,0,0.007407407407407408
3,51,0,0.96181642086796,0,0,0.057692307692307696
1,167,0,0.7668188801313284,0,0,0.005952380952380952
0,75,1,1.0,0,0,0.0
2,97,0,0.5204008006463536,0,0,0.02040816326530612
2,118,1,0.6942297466074563,0,0,0.01680672268907563
2,123,0,1.0,0,0,0.016129032258064516
0,61,0,0.8420565071327054,0,0,0.0
5,92,0,0.6718068721652863,0,0,0.053763440860215055
0,79,1,0.7207873447383328,0,0,0.0
2,194,1,0.7359287500911863,0,0,0.010256410256410256
4,171,0,1.0,0,0,0.023255813953488372
2,60,1,0.8608396798785657,1,0,0.03278688524590164
4,23,1,0.6842560652861748,0,1,0.16666666666666666
0,95,0,0.364793916810233,0,0,0.0
2,198,0,0.55466135683026,0,0,0.010050251256281407
1,20,0,0.7120130840624093,0,0,0.047619047619047616
2,33,0,0.6740789820995723,0,0,0.058823529411764705
2,157,0,0.919172461721947,0,0,0.012658227848101266
1,116,1,0.6537293927703806,0,0,0.008547008547008548
0,183,0,0.8677338472418947,0,0,0.0
0,61,1,0.4055850829943677,0,0,0.0
1,141,1,0.5951033108088312,0,0,0.007042253521126761
2,67,1,0.8389359187389298,0,0,0.029411764705882353
1,37,0,1.0,0,0,0.02631578947368421
1,108,0,0.6715969758767867,0,0,0.009174311926605505
1,95,1,0.8657584954647675,0,0,0.010416666666666666
1,79,0,0.9672292446459514,0,0,0.0125
3,175,1,0.8906403327110716,0,0,0.017045454545454544
1,28,0,0.849654672365452,0,0,0.034482758620689655
1,171,0,0.6292080251410456,1,0,0.005813953488372093
0,167,1,1.0,0,0,0.0
0,46,0,0.4363932892271919,0,0,0.0
2,120,1,0.4466125519146567,0,0,0.01652892561983471
2,187,0,1.0,0,0,0.010638297872340425
1,102,0,0.77232397982212,0,0,0.009708737864077669
1,73,0,0.4524040052995051,0,0,0.013513513513513514
0,105,0,0.4132784190943766,0,0,0.0
3,101,0,0.4048427687500411,0,0,0.029411764705882353
2,162,1,1.0,1,1,0.012269938650306749
0,116,0,0.6837510016261829,0,0,0.0
2,122,0,0.5965389285188291,0,0,0.016260162601626018
0,198,1,1.0,0,0,0.0
1,59,0,0.7502552673262565,0,0,0.016666666666666666
0,190,0,0.6345147079185517,0,0,0.0
0,83,0,0.912174641401857,0,0,0.0
1,154,0,0.8195416576160708,0,0,0.0064516129032258064
1,21,1,0.82009152902652,0,0,0.045454545454545456
0,49,0,0.6459564511474916,0,0,0.0
1,71,0,0.5209314249947247,0,0,0.013888888888888888
3,120,0,0.49790619147229,0,0,0.024793388429752067
0,122,0,0.720581866795091,0,0,0.0
2,52,0,0.7015053777892313,0,0,0.03773584905660377
0,28,0,0.7965616761217671,1,0,0.0
0,30,0,0.6150360489641201,0,0,0.0
0,143,0,0.9560613459673056,0,0,0.0
0,95,0,0.4348913592250597,0,0,0.0
2,157,0,0.7836097659319864,0,0,0.012658227848101266
2,73,0,0.5181037624352194,0,0,0.02702702702702703
2,94,1,0.6513658803477647,0,0,0.021052631578947368
2,116,0,0.5158527486490441,0,0,0.017094017094017096
1,167,1,0.6264724452359336,0,0,0.005952380952380952
2,24,0,0.4859418883901835,0,0,0.08
4,43,1,0.4998334169032785,0,1,0.09090909090909091
0,179,1,0.8927528614532919,0,0,0.0
1,50,1,0.4221138814156177,0,0,0.0196078431372549
1,125,0,0.8299915720540421,0,0,0.007936507936507936
0,63,1,0.8703661115524588,0,0,0.0
3,166,0,0.8460828447214818,0,0,0.017964071856287425
1,43,0,0.694674076040729,1,0,0.022727272727272728
1,137,1,0.4815831467424672,0,0,0.007246376811594203
1,31,1,0.390956338517229,0,0,0.03125
3,197,1,0.4639850387377666,1,1,0.015151515151515152
0,104,1,0.4652358623483321,0,0,0.0
0,134,0,0.755000177664912,0,0,0.0
4,44,1,0.4168935038114593,0,1,0.08888888888888889
0,198,0,0.6586543066426956,0,0,0.0
2,136,1,0.7080339746768972,0,0,0.014598540145985401
1,161,0,0.6393871156091016,1,0,0.006172839506172839
0,91,0,0.6458925487091687,0,0,0.0
1,48,1,0.9552738120265768,0,0,0.02040816326530612
1,44,0,0.7999423500691928,0,0,0.022222222222222223
1,106,0,0.8406086027356051,0,0,0.009345794392523364
2,119,0,0.6256776411840315,1,0,0.016666666666666666
2,159,0,0.8569053142211976,0,0,0.0125
2,197,1,0.7607405177631482,0,0,0.010101010101010102
0,159,0,0.7420353383040346,0,0,0.0
1,101,1,0.6217270506609756,0,0,0.00980392156862745
0,119,0,0.7473592276914576,0,0,0.0
2,195,1,1.0,0,0,0.01020408163265306
1,197,1,0.8207132954802788,0,0,0.005050505050505051
0,38,0,1.0,1,0,0.0
3,131,0,0.3226108258749189,0,0,0.022727272727272728
1,72,0,0.7144601822376091,0,0,0.0136986301369863
2,54,1,0.8641944698737103,0,0,0.03636363636363636
1,132,1,0.7773359284265998,0,0,0.007518796992481203
0,174,0,0.8030040138715066,0,0,0.0
1,86,0,0.6222506933210762,0,0,0.011494252873563218
2,70,1,0.9422598741267264,0,0,0.028169014084507043
4,124,0,0.3798455605353733,0,0,0.032
2,166,0,0.6700812921756814,0,0,0.011976047904191617
1,62,1,0.7248397599385316,0,0,0.015873015873015872
2,54,1,0.5854380925329056,0,0,0.03636363636363636
2,34,0,0.7055874362626843,0,0,0.05714285714285714
2,163,0,0.3070501957272336,0,0,0.012195121951219513
1,118,1,0.4407210409930218,1,0,0.008403361344537815
6,88,0,0.9540478476738984,0,0,0.06741573033707865
1,104,1,0.7486822790396839,0,1,0.009523809523809525
1,188,1,0.624239902483234,0,0,0.005291005291005291
0,49,0,0.8959514903916755,0,0,0.0
0,166,0,0.9774369380127286,0,0,0.0
2,107,0,1.0,1,0,0.018518518518518517
0,65,0,0.3226082853673525,0,0,0.0
1,79,0,0.976573895846046,1,0,0.0125
2,98,0,0.4678068606420851,0,0,0.020202020202020204
2,43,0,0.7603310008818738,0,0,0.045454545454545456
0,183,0,0.8222656756518419,0,0,0.0
1,196,0,1.0,0,0,0.005076142131979695
5,33,0,0.7938576370374149,1,0,0.14705882352941177
2,58,0,0.7557978181298615,0,0,0.03389830508474576
4,27,1,0.5324409911611534,0,1,0.14285714285714285
2,195,0,0.3624688656792685,0,0,0.01020408163265306
0,99,1,0.5272223075248572,0,0,0.0
1,100,0,0.9813201174748654,0,0,0.009900990099009901
1,60,0,0.7065623472750497,0,0,0.01639344262295082
0,54,0,1.0,0,0,0.0
0,73,1,0.5565144803009903,0,0,0.0
2,184,1,0.8570750482248937,0,0,0.010810810810810811
1,199,1,0.7335527955863875,0,0,0.005
2,37,0,0.9590515610746106,0,0,0.05263157894736842
3,40,0,0.6553364919702986,0,0,0.07317073170731707
1,61,0,0.6744996642421223,0,0,0.016129032258064516
2,84,1,0.9434236339714046,0,0,0.023529411764705882
2,155,0,0.2820746212793826,0,0,0.01282051282051282
1,133,1,0.671372972537421,1,0,0.007462686567164179
0,120,0,0.367784943250234,0,0,0.0
0,186,1,0.6941077639939814,0,0,0.0
2,80,1,0.6159204145201674,0,0,0.024691358024691357
4,29,1,0.8204498731867114,0,1,0.13333333333333333
2,26,1,0.7932439643516166,0,0,0.07407407407407407
0,54,0,0.6428796254144202,0,0,0.0
1,110,0,0.5076537919443376,0,0,0.009009009009009009
1,61,1,0.7156659833839341,0,0,0.016129032258064516
2,107,0,0.9610088335969024,1,0,0.018518518518518517
2,48,1,0.5039443978194855,0,0,0.04081632653061224
5,174,0,0.3993492583817594,0,1,0.02857142857142857
0,57,0,0.3313638691972663,0,0,0.0
1,21,0,0.3930714156125924,0,0,0.045454545454545456
1,44,1,0.69854898927599,0,0,0.022222222222222223
1,57,0,0.4189187471039915,0,0,0.017241379310344827
0,78,0,0.62500889456864,0,0,0.0
1,125,0,0.792327192701489,0,0,0.007936507936507936
2,26,0,0.2742875225914775,0,0,0.07407407407407407
2,196,0,0.8973645195682883,0,0,0.01015228426395939
2,127,0,0.9854896768958324,0,0,0.015625
6,60,0,1.0,0,0,0.09836065573770492
3,198,0,0.99481121095621,0,0,0.01507537688442211
0,124,0,1.0,0,0,0.0
2,113,1,0.7460107658198823,0,0,0.017543859649122806
1,43,1,0.8612007482998454,0,0,0.022727272727272728
2,55,0,0.6497644683187552,1,0,0.03571428571428571
3,99,0,0.8325578073066107,0,0,0.03
1,157,0,0.7274959191897878,0,0,0.006329113924050633
2,40,0,0.3674009383936312,0,0,0.04878048780487805
3,46,1,0.3991436030906522,0,1,0.06382978723404255
3,74,1,1.0,0,1,0.04
2,104,0,0.7310286949306115,0,0,0.01904761904761905
2,152,0,0.9840653897866672,0,0,0.013071895424836602
1,136,1,0.5866445585209297,0,0,0.0072992700729927005
0,78,0,0.5215076471464283,0,0,0.0
1,183,0,0.6828364478240612,0,0,0.005434782608695652
1,93,0,0.8570364084160815,1,0,0.010638297872340425
4,53,1,0.9784169721807434,1,1,0.07407407407407407
1,71,0,0.7372450297772231,0,0,0.013888888888888888
0,153,0,0.8307308530933728,0,0,0.0
1,161,0,0.6712699660717704,1,0,0.006172839506172839
3,78,0,0.991164665318911,0,0,0.0379746835443038
2,76,0,0.9942057640269804,0,0,0.025974025974025976
0,139,0,0.542950398562491,0,0,0.0
2,56,0,0.7766151504029826,0,0,0.03508771929824561
0,51,0,0.5008847133605222,0,0,0.0
2,39,0,0.8632539185231278,0,0,0.05
1,145,1,0.6211280143560646,0,0,0.00684931506849315
2,100,0,0.54054431923273,0,0,0.019801980198019802
2,128,1,0.2919980357907916,0,0,0.015503875968992248
3,71,0,0.9166000976839832,0,0,0.041666666666666664
0,107,0,0.7385619295192608,0,0,0.0
0,104,0,0.7502149125216265,0,0,0.0
2,195,0,0.8663618813351758,0,0,0.01020408163265306
2,98,0,0.5476335798838952,0,0,0.020202020202020204
5,158,0,0.5163588920984354,1,0,0.031446540880503145
0,120,0,0.8098617692289917,1,0,0.0
0,177,1,0.9316231895440924,0,0,0.0
3,79,1,0.8064227026203844,0,1,0.0375
0,165,0,1.0,0,0,0.0
0,139,0,0.8128786281955627,0,0,0.0
2,194,0,0.8019707244355263,0,0,0.010256410256410256
1,145,1,0.8644449185672262,0,0,0.00684931506849315
1,31,1,0.6536133745672791,0,1,0.03125
2,197,0,0.451503037836747,0,0,0.010101010101010102
0,121,1,0.7038020334958767,0,0,0.0
0,131,1,0.8427697708706159,0,0,0.0
1,59,1,0.5281049251753749,0,0,0.016666666666666666
1,38,1,0.4187870842174083,0,0,0.02564102564102564
3,106,0,0.5548017455590334,0,0,0.028037383177570093
1,119,1,0.9670700585275618,0,0,0.008333333333333333
2,174,0,0.7991300679896913,0,0,0.011428571428571429
2,199,1,0.674803571694253,0,0,0.01
1,99,0,0.5064609364529604,0,0,0.01
1,26,1,0.755060132467996,0,0,0.037037037037037035
0,96,1,0.737032037858677,0,0,0.0
1,74,0,0.7912511393467376,0,0,0.013333333333333334
0,110,0,1.0,1,0,0.0
1,178,1,0.7987740634338911,0,0,0.00558659217877095
3,158,1,0.5611851689700967,0,1,0.018867924528301886
0,164,0,0.4229842788781321,0,0,0.0
0,85,1,0.5880934095978021,0,0,0.0
2,86,0,0.6086183463820355,0,0,0.022988505747126436
1,117,1,0.865755721087591,0,0,0.00847457627118644
4,133,0,0.5763691699293896,0,1,0.029850746268656716
2,179,0,0.5016257046626278,0,0,0.011111111111111112
3,171,0,0.8076083477226592,0,0,0.01744186046511628
3,32,1,0.5762181184756195,0,1,0.09090909090909091
0,169,0,0.8153117082186321,0,0,0.0
1,166,1,0.530796360119484,0,0,0.005988023952095809
1,186,0,0.6056130311836003,0,0,0.0053475935828877
